INTPTLAT,INTPTLONG
40.120841,-88.51636
39.821355,-88.547332
39.985495,-88.679485
39.534725,-91.019222
39.712794,-91.093736
39.79718,-90.642364
39.628712,-91.189748
39.623777,-90.973044
39.612966,-90.65096
39.792914,-90.862326
39.716166,-90.66853
39.708324,-90.742343
39.717001,-90.96458
39.528032,-90.746617
39.714779,-91.206079
39.725338,-91.306564
39.531847,-90.858615
39.53267,-90.628166
39.622296,-90.746867
39.70906,-90.857755
39.449942,-90.645617
39.799009,-90.735294
39.621093,-90.860526
39.439914,-90.855555
39.626052,-91.066942
39.449243,-90.959623
39.448454,-90.737074
37.543799,-88.603568
37.360159,-88.564642
37.480835,-88.494218
37.362137,-88.486721
37.219067,-88.511334
37.40276,-88.657308
37.138276,-89.132614
37.252307,-89.013258
37.274032,-88.974224
37.094559,-89.169921
37.129263,-89.22436
37.204387,-89.096459
37.294786,-89.08948
37.213727,-89.201593
37.265701,-89.180077
37.167146,-89.204695
37.317141,-89.171039
41.261314,-89.209974
41.21811,-89.298189
41.143541,-89.231967
41.187262,-89.41979
38.175327,-89.828782
37.983781,-89.740639
38.01647,-89.983851
38.065553,-89.801819
37.912086,-89.803543
38.174584,-89.619663
38.011193,-89.893864
38.090932,-89.936176
37.901933,-89.930051
38.004509,-89.800098
38.019491,-89.614002
38.082495,-90.100339
38.18601,-89.954022
37.858195,-89.708472
38.120573,-89.992663
38.111286,-89.675419
38.013617,-89.677239
38.190388,-89.708109
38.105579,-89.821705
37.933182,-89.654414
38.624218,-87.968488
38.713741,-87.970318
38.635468,-88.214184
38.801445,-88.204933
38.798595,-87.972157
38.615362,-88.088148
38.709084,-88.213571
38.71044,-88.087494
38.809198,-88.084314
41.436113,-90.721326
41.436781,-90.59522
41.371374,-90.608764
41.394622,-90.824722
41.612569,-90.189377
41.437132,-90.47338
41.620594,-90.257884
41.715026,-90.283607
41.380291,-90.981058
41.372382,-90.724903
41.527906,-90.388072
41.503798,-90.506818
41.624313,-90.330109
41.506584,-90.564916
41.370404,-90.491272
41.482506,-90.474807
41.482524,-90.569865
41.554655,-90.263848
38.515973,-89.989779
38.632976,-90.077748
38.620995,-89.976675
38.574269,-90.148809
38.616361,-90.130528
38.443047,-89.766499
38.359466,-89.757902
38.438775,-89.869298
38.609161,-89.766696
38.265742,-89.874658
38.262023,-89.757426
38.527667,-89.765231
38.418438,-90.086322
38.348748,-89.86615
38.61379,-89.86431
38.353092,-89.988261
38.535691,-89.979841
38.52909,-89.873586
38.434191,-89.984509
38.652503,-90.161989
38.519247,-90.091208
38.51531,-90.186376
37.773576,-88.662914
37.693416,-88.651628
37.733623,-88.431516
37.818457,-88.428243
37.837556,-88.650445
37.731502,-88.541134
37.641136,-88.545525
37.886715,-88.539362
37.637825,-88.43231
37.813452,-88.544659
37.883615,-88.426551
37.618725,-88.660351
37.885535,-88.634686
39.566766,-89.758141
39.659232,-89.642889
39.901913,-89.428734
39.720651,-89.705895
39.840873,-89.90918
39.660707,-89.754213
39.830006,-89.531103
39.745061,-89.440474
39.659481,-89.544752
39.737891,-89.766007
39.568575,-89.66041
39.919495,-89.658849
39.842837,-89.768961
39.86131,-89.26213
39.763198,-89.900989
39.842241,-89.335478
39.651823,-89.846437
39.649284,-89.91556
39.829529,-89.430505
39.717359,-89.889622
39.572958,-89.582082
39.745506,-89.533634
39.845905,-89.655774
39.567294,-89.871866
39.925224,-89.544877
39.730933,-89.666999
40.045073,-90.506568
40.238075,-90.852705
40.236116,-90.736017
40.145308,-90.388223
40.141011,-90.619453
40.148438,-90.737789
40.09202,-90.430466
40.169816,-90.270698
40.152495,-90.860193
40.234471,-90.621643
40.233605,-90.507806
40.144393,-90.486306
40.051678,-90.619315
39.565393,-90.405529
39.658491,-90.54961
39.735231,-90.518608
39.5709,-90.533434
39.589816,-90.344803
39.723736,-90.425172
39.747697,-90.58235
39.668888,-90.392502
39.66303,-90.466171
39.618015,-90.433387
39.402258,-88.523197
39.311387,-88.524672
39.314183,-88.750319
39.30168,-88.964666
39.245475,-88.861414
39.55903,-88.971306
39.237794,-88.971429
39.248639,-88.74997
39.311175,-88.861663
39.631737,-88.972958
39.278162,-89.084043
39.485618,-88.746958
39.623785,-88.865156
39.558181,-88.864015
39.280931,-88.638095
39.389845,-88.639472
39.478615,-88.862839
39.395128,-88.87098
39.473866,-88.972943
39.397768,-88.742342
39.250906,-88.524341
39.543595,-88.759327
39.396378,-88.983233
39.473799,-88.653402
41.191303,-89.810709
41.018257,-89.811557
41.10576,-89.926677
41.1958,-89.693375
41.100971,-89.686621
41.104631,-89.806285
41.017551,-89.696432
41.011808,-89.917619
42.417343,-89.633428
42.417728,-89.545214
42.32836,-89.778675
42.242535,-89.693594
42.289539,-89.635826
42.333817,-89.70129
42.240124,-89.890837
42.327977,-89.86523
42.33681,-89.568915
42.238485,-89.803973
42.482484,-89.664333
42.270043,-89.439485
42.480671,-89.477094
42.394832,-89.463357
42.243706,-89.567408
42.41711,-89.752009
42.417573,-89.868767
42.482475,-89.83822
40.359391,-89.434365
40.517882,-89.663181
40.608111,-89.336658
40.360646,-89.54471
40.437444,-89.548902
40.526466,-89.550643
40.701467,-89.537786
40.61568,-89.552766
40.350757,-89.323483
40.432256,-89.427676
40.448393,-89.323263
40.531743,-89.326974
40.356046,-89.659674
40.615068,-89.439674
40.592846,-89.626809
40.436181,-89.66142
40.485617,-89.810814
40.52142,-89.432698
40.704146,-89.417889
37.562846,-89.330479
37.480649,-89.264712
37.43143,-89.23811
37.443446,-89.217113
37.487796,-89.22033
37.465538,-89.244466
37.495027,-89.244753
37.462109,-89.17253
37.409848,-89.199925
37.546146,-89.203235
37.554841,-89.27363
37.367154,-89.108474
37.362395,-89.194761
37.412756,-89.258164
37.411533,-89.302652
37.487823,-89.291554
37.536379,-89.099792
37.362759,-89.268618
37.426862,-89.108857
37.468187,-89.409753
40.212725,-87.701592
40.430445,-87.847486
39.928048,-87.743902
40.061062,-87.72485
40.104125,-87.610948
39.911262,-87.631556
40.002371,-87.654145
40.441909,-87.647305
39.979694,-87.797747
39.916976,-87.580244
40.003129,-87.57686
40.31602,-87.839381
40.205399,-87.593946
40.132413,-87.838372
40.216553,-87.850744
40.369565,-87.640181
39.926127,-87.87786
40.304308,-87.652249
40.045306,-87.88009
38.403701,-87.903004
38.336704,-87.858906
38.314739,-87.938275
38.516227,-87.808065
38.54025,-87.886664
38.475346,-87.902247
38.415729,-87.811396
38.527734,-87.729098
40.752849,-90.48847
40.932883,-90.497471
40.762366,-90.73107
40.845492,-90.499009
40.674404,-90.511585
40.930254,-90.737413
41.018283,-90.503291
40.847763,-90.614129
40.931054,-90.60886
40.676147,-90.730823
40.760772,-90.615697
41.015234,-90.619548
41.024407,-90.727341
40.678954,-90.611888
40.856582,-90.723706
38.331697,-89.202387
38.347212,-89.316203
38.249141,-89.316493
38.438766,-89.422986
38.254905,-89.198989
38.452404,-89.31616
38.450534,-89.198085
38.349585,-89.64859
38.260718,-89.649726
38.347908,-89.424483
38.256546,-89.541078
38.434434,-89.538618
38.254178,-89.425095
38.35113,-89.541808
38.371758,-89.199612
38.421498,-89.650761
38.365936,-88.526688
38.296944,-88.318402
38.521569,-88.414839
38.42885,-88.52841
38.316322,-88.422876
38.51929,-88.309182
38.317136,-88.651473
38.586931,-88.645132
38.357314,-88.309647
38.424317,-88.64467
38.519369,-88.527158
38.426703,-88.306496
38.58448,-88.4787
38.434064,-88.41514
38.322158,-88.20028
38.421155,-88.20094
38.537939,-88.193871
38.52337,-88.637307
38.305545,-88.555138
38.578835,-88.310859
38.195912,-88.203779
38.082862,-88.207962
37.960666,-88.0943
38.07955,-88.315399
38.232193,-88.055729
38.088681,-88.069304
37.981785,-88.202036
37.977457,-88.316663
38.192267,-88.31754
38.170656,-88.047709
41.749292,-90.226698
41.881525,-89.90821
41.771575,-89.690787
41.647024,-90.124943
41.710368,-90.037905
41.879331,-90.121476
41.791333,-90.138689
41.880481,-89.817499
41.627982,-89.689726
41.797169,-89.809348
41.708649,-89.806582
41.879946,-89.696342
41.736022,-89.910033
41.707768,-89.700014
41.802873,-89.907399
41.712228,-90.147192
41.618326,-90.056247
41.637039,-89.910532
41.814257,-89.688484
41.627666,-89.805039
41.800695,-90.035194
41.881262,-90.026799
41.421236,-88.189799
41.42042,-87.602555
41.226686,-88.133234
41.682901,-88.087758
41.331915,-88.072235
41.513603,-87.846452
41.426295,-87.845317
41.592218,-87.964155
41.414111,-88.083664
41.508295,-88.082569
41.596251,-88.089148
41.424704,-87.961984
41.421748,-87.739462
41.511145,-87.964179
41.342833,-87.848347
41.593806,-88.199675
41.243322,-88.214278
41.506708,-88.197038
41.34226,-87.598768
41.25565,-88.062613
41.681785,-88.202819
41.347137,-87.737285
41.333997,-88.189339
41.33713,-87.959334
37.814693,-89.091427
37.738427,-89.105711
37.834487,-88.761842
37.741855,-88.772881
37.646397,-88.877882
37.733905,-88.868615
37.642076,-89.096473
37.819412,-88.984751
37.817453,-88.870724
37.644107,-88.988739
37.639463,-88.759657
37.725398,-88.979686
42.332272,-89.230223
42.198469,-88.99291
42.410187,-89.349343
42.363007,-88.982422
42.405975,-89.223663
42.476615,-89.328617
42.382665,-89.107118
42.3672,-89.310331
42.248678,-89.07452
42.453303,-89.098244
42.449164,-88.991989
42.23976,-89.329145
42.471918,-89.207745
42.247282,-89.226846
40.876369,-89.335777
40.882418,-89.103684
40.696248,-89.295813
40.702755,-89.018125
40.798026,-89.093354
40.638643,-89.11028
40.881771,-89.217348
40.799471,-89.327556
40.886579,-88.995173
40.645866,-89.224835
40.712625,-89.221772
40.692253,-89.112305
40.796037,-88.987782
40.8664,-89.461084
40.792309,-89.218175
40.786873,-89.530337
40.803266,-89.440983
